company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
DongkukHoldings Co Ltd,4295880973,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1020.0,2021-12-31,128,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Korea, Rep."
BEL SA,4295867237,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,181.0,2022-12-31,128,P1Y,Clarity AI,2022-12-31 00:00:00,E,France
HBIS Co Ltd,4295865389,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,14399.0,2021-12-31,128,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
KH Neochem Co Ltd,5034751319,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,283.8,2021-12-31,128,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
Dynagreen Environmental Protection Group Co Ltd,5039716575,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,896.74,2022-12-31,128,P1Y,Clarity AI,2022-12-31 00:00:00,E,China
DongkukHoldings Co Ltd,4295880973,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1028.0,2020-12-31,128,P1Y,Clarity AI,,E,"Korea, Rep."
Dynagreen Environmental Protection Group Co Ltd,5039716575,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4640.0,2021-12-31,128,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Perennial Energy Holdings Ltd,5063315588,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.180022,2022-12-31,127,P1Y,Clarity AI,2022-12-31 00:00:00,E,Cayman Islands
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.2,2017-12-31,127,P1Y,Clarity AI,,E,Japan
FangDa Carbon New Material Co Ltd,4295864288,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,195.47,2021-12-31,127,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.0,2019-12-31,127,P1Y,Clarity AI,,E,Japan
Songwon Industrial Co Ltd,4295881544,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,39589.0,2022-12-31,127,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Korea, Rep."
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,13.4,2018-12-31,127,P1Y,Clarity AI,,E,Japan
Inner Mongolia Junzheng Energy & Chemical Group Co Ltd,5000915713,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2139.74,2021-12-31,127,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.8,2020-12-31,127,P1Y,Clarity AI,,E,Japan
Velesto Energy Bhd,5000592617,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,113.53,2022-12-31,127,P1Y,Clarity AI,2022-12-31 00:00:00,E,Malaysia
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,17.5,2021-12-31,127,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
Cenovus Energy Inc (Pre-Merger),5080148657,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,16535.0,2021-12-31,127,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Perennial Energy Holdings Ltd,5063315588,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.195982,2021-12-31,127,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Cenovus Energy Inc (Pre-Merger),5080148657,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9552.0,2020-12-31,127,P1Y,Clarity AI,,E,Canada
Kissei Pharmaceutical Co Ltd,4295876120,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10.7,2016-12-31,127,P1Y,Clarity AI,,E,Japan
Mongolian Mining Corp,5000806620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,147.9,2018-12-31,126,P1Y,Clarity AI,,E,Mongolia
Mongolian Mining Corp,5000806620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,172.2,2019-12-31,126,P1Y,Clarity AI,,E,Mongolia
Cenovus Energy Inc (Pre-Merger),5064696740,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9552.0,2020-12-31,126,P1Y,Clarity AI,,E,Canada
Mongolian Mining Corp,5000806620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,145.5,2020-12-31,126,P1Y,Clarity AI,,E,Mongolia
Mongolian Mining Corp,5000806620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,50.1,2021-12-31,126,P1Y,Clarity AI,2021-12-31 00:00:00,E,Mongolia
Cenovus Energy Inc (Pre-Merger),5064696740,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,16535.0,2021-12-31,126,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Hodogaya Chemical Co Ltd,4295877596,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4.99,2021-12-31,125,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
Showa Denko Materials Co Ltd,4298182542,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,145.0,2016-12-31,125,P1Y,Clarity AI,,E,Japan
United Company RUSAL Plc,5000619007,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20100.0,2020-12-31,125,P1Y,Clarity AI,,E,Cyprus
Kureha Corp,4295880555,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,536.0,2021-12-31,125,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
Hodogaya Chemical Co Ltd,4295877596,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4.72,2020-12-31,125,P1Y,Clarity AI,,E,Japan
United Company RUSAL Plc,5000619007,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19600.0,2018-12-31,125,P1Y,Clarity AI,,E,Cyprus
United Company RUSAL Plc,5000619007,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,22700.0,2021-12-31,125,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cyprus
Morinaga Milk Industry Co Ltd,4295877440,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,310.0,2020-12-31,125,P1Y,Clarity AI,,E,Japan
United Company RUSAL Plc,5000619007,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19500.0,2019-12-31,125,P1Y,Clarity AI,,E,Cyprus
Beijing New Building Materials Public Ltd Co,4295865144,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.21,2021-12-31,125,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Showa Denko Materials Co Ltd,4298182542,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,111.0,2019-12-31,125,P1Y,Clarity AI,,E,Japan
Kingfa Sci&Tech Co Ltd,4295864863,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,219.293,2021-12-31,125,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Showa Denko Materials Co Ltd,4298182542,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,133.0,2018-12-31,125,P1Y,Clarity AI,,E,Japan
Showa Denko Materials Co Ltd,4298182542,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,117.0,2017-12-31,125,P1Y,Clarity AI,,E,Japan
Showa Denko Materials Co Ltd,4298182542,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,80.0,2020-12-31,125,P1Y,Clarity AI,,E,Japan
United Company RUSAL Plc,5000619007,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20900.0,2017-12-31,125,P1Y,Clarity AI,,E,Cyprus
Pacific Textiles Holdings Ltd,4295870799,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.57,2020-12-31,125,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Formosa Sumco Technology Corp,4295892049,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,21.3,2022-12-31,124,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Taiwan, China"
Tiangong International Co Ltd,4295863864,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,66.8,2021-12-31,124,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Formosa Sumco Technology Corp,4295892049,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20.1,2020-12-31,124,P1Y,Clarity AI,,E,"Taiwan, China"
Avance Gas Holding Ltd,5001217797,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12018.0,2021-12-31,124,P1Y,Clarity AI,2021-12-31 00:00:00,E,Bermuda
Avance Gas Holding Ltd,5001217797,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10474.0,2020-12-31,124,P1Y,Clarity AI,,E,Bermuda
Tiangong International Co Ltd,4295863864,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,66.33,2020-12-31,124,P1Y,Clarity AI,,E,Cayman Islands
Ascletis Pharma Inc,5037651630,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.01,2020-12-31,124,P1Y,Clarity AI,,E,Cayman Islands
Ascletis Pharma Inc,5037651630,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.00647,2022-12-31,124,P1Y,Clarity AI,2022-12-31 00:00:00,E,Cayman Islands
China National Accord Medicines Corp Ltd,4295863973,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,16.7794,2021-12-31,123,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Fujitsu General Ltd,4295878706,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,24.39,2020-12-31,123,P1Y,Clarity AI,,E,Japan
Sinyi Realty Inc,4295891198,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.0,2022-12-31,123,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Taiwan, China"
Fujitsu General Ltd,4295878706,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,32.0,2021-12-31,123,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
Shanghai Dazhong Public Utilities Group Co Ltd,4295864478,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,130.92,2020-12-31,123,P1Y,Clarity AI,,E,China
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5320.0,2021-12-31,122,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
Xiamen Tungsten Co Ltd,4295864728,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.19,2021-12-31,122,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Simpar SA,5001427160,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1160.7,2022-12-31,122,P1Y,Clarity AI,2022-12-31 00:00:00,E,Brazil
Simpar SA,5001427160,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,979.24,2021-12-31,122,P1Y,Clarity AI,2021-12-31 00:00:00,E,Brazil
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3383.0,2020-12-31,122,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1188.0,2016-12-31,122,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1374.0,2017-12-31,122,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3178.0,2019-12-31,122,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Canvest Environmental Protection Group Company Ltd,5044015088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2348.0,2018-12-31,122,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Simpar SA,5001427160,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2601.85,2020-12-31,122,P1Y,Clarity AI,,E,Brazil
ACWA Power Co,5037818914,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,52426.2,2020-12-31,121,P1Y,Clarity AI,,E,Saudi Arabia
New Huo Technology Holdings Ltd,5041073508,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.02475,2022-12-31,121,P1Y,Clarity AI,2022-12-31 00:00:00,E,British Virgin Islands
SCG Packaging PCL,4295892742,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3140.0,2021-12-31,121,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
Husky Energy Inc,4295861516,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7977.0,2020-12-31,121,P1Y,Clarity AI,,E,Canada
Topsports International Holdings Ltd,5070519222,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.26518,2021-12-31,121,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
SY Holdings Group Ltd,5055407126,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.0,2020-12-31,121,P1Y,Clarity AI,,E,China
Qinghai Salt Lake Industry Co Ltd,4295864370,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,181.04,2020-12-31,121,P1Y,Clarity AI,,E,China
Husky Energy Inc,4295861516,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9773.0,2016-12-31,121,P1Y,Clarity AI,,E,Canada
Husky Energy Inc,4295861516,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10362.0,2017-12-31,121,P1Y,Clarity AI,,E,Canada
Husky Energy Inc,4295861516,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9319.0,2018-12-31,121,P1Y,Clarity AI,,E,Canada
Ningxia Baofeng Energy Group Co Ltd,5034844920,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1290.85,2021-12-31,121,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Shanxi LuAn Environmental Energy Dev Co Ltd,4295864297,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,17.1,2021-12-31,120,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Odfjell Drilling Ltd,5040250443,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2922.0,2020-12-31,120,P1Y,Clarity AI,,E,Bermuda
Enel Generacion Costanera SA,4295856097,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4436.54,2020-12-31,120,P1Y,Clarity AI,,E,Argentina
Shenzhen Energy Group Co Ltd,4295864477,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,6059.223,2021-12-31,120,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Hunan Valin Steel Co Ltd,4295865471,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15810.0,2021-12-31,120,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Jiangsu Shagang Co Ltd,4295865268,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1173.2,2020-12-31,119,P1Y,Clarity AI,,E,China
Jiangsu Shagang Co Ltd,4295865268,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,812.38,2021-12-31,119,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Yutong Bus Co Ltd,4295865294,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12.85,2021-12-31,119,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Zhejiang Jiahua Energy Chemical Industry Co Ltd,4295863928,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,336.19,2021-12-31,119,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Yifan Pharmaceutical Co Ltd,4295865353,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19.19,2020-12-31,119,P1Y,Clarity AI,,E,China
China Harmony Auto Holding Ltd,5039800743,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3.0,2020-12-31,119,P1Y,Clarity AI,,E,China
China Harmony Auto Holding Ltd,5039800743,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.94683,2022-12-31,119,P1Y,Clarity AI,2022-12-31 00:00:00,E,China
Scania AB,4295889967,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,36.2,2022-12-31,119,P1Y,Clarity AI,2022-12-31 00:00:00,E,Sweden
Zhejiang Jiahua Energy Chemical Industry Co Ltd,4295863928,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,218.45,2020-12-31,119,P1Y,Clarity AI,,E,China
Antero Midstream Corp,5045866845,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,725.6,2020-12-31,119,P1Y,Clarity AI,,E,United States
China Harmony Auto Holding Ltd,5039800743,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3.86028,2021-12-31,119,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Qianhe Condiment and Food Co Ltd,5041979902,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,55.767,2021-12-31,118,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Khon Kaen Sugar Industry PCL,4295893383,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2368.86,2019-12-31,118,P1Y,Clarity AI,,E,Thailand
Covia Holdings LLC,4296599713,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1440.9,2021-12-31,118,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Khon Kaen Sugar Industry PCL,4295893383,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3099.1800000000003,2018-12-31,118,P1Y,Clarity AI,,E,Thailand
Khon Kaen Sugar Industry PCL,4295893383,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2368.86,2020-12-31,118,P1Y,Clarity AI,,E,Thailand
Shanxi Xinghuacun Fen Wine Factory Co Ltd,4295864938,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,37.8,2020-12-31,118,P1Y,Clarity AI,,E,China
Nissin Foods Co Ltd,4298166183,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1.93,2022-12-31,118,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Hong Kong SAR, China"
Covia Holdings LLC,4296599713,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1644.3,2020-12-31,118,P1Y,Clarity AI,,E,United States
Beijing Capital Eco-Environment Protection Group Co Ltd,4295865239,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1561.0,2021-12-31,118,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
SHANGHAI ELECTRIC POWER CO LTD,4295865005,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3978.0,2021-12-31,118,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Concordia Maritime AB,4295889826,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4727.0,2022-12-31,117,P1Y,Clarity AI,2022-12-31 00:00:00,E,Sweden
ABB India Ltd,4295873072,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,213.0,2019-12-31,116,P1Y,Clarity AI,,E,India
Nongfu Spring Co Ltd,5042949069,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,51.0,2021-12-31,116,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Deepak Fertilisers and Petrochemicals Corp Ltd,4295873285,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,571.647,2023-12-31,116,P1Y,Clarity AI,2023-12-31 00:00:00,E,India
ABB India Ltd,4295873072,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,207.0,2017-12-31,116,P1Y,Clarity AI,,E,India
ABB India Ltd,4295873072,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,100.0,2020-12-31,116,P1Y,Clarity AI,,E,India
ABB India Ltd,4295873072,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,196.0,2018-12-31,116,P1Y,Clarity AI,,E,India
CNOOC Energy Technology & Services Ltd,5037117402,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,6.98,2021-12-31,116,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
ABB India Ltd,4295873072,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,214.0,2016-12-31,116,P1Y,Clarity AI,,E,India
ENM Holdings Ltd,4295871259,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.1392,2021-12-31,116,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
ENM Holdings Ltd,4295871259,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.13,2020-12-31,116,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Neoenergia SA,4295860006,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,141.0,2020-12-31,116,P1Y,Clarity AI,,E,Brazil
ENM Holdings Ltd,4295871259,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.11756,2022-12-31,116,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Hong Kong SAR, China"
New Provenance Everlasting Holdings Ltd,4295871023,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,118.0,2020-12-31,115,P1Y,Clarity AI,,E,Bermuda
Hanwha Solutions Corp,4295881065,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,233.0,2022-12-31,115,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Korea, Rep."
TTET Union Corp,4295892335,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9.29,2020-12-31,115,P1Y,Clarity AI,,E,"Taiwan, China"
Tianjin Chase Sun Pharmaceutical Co Ltd,5000446260,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.26,2020-12-31,115,P1Y,Clarity AI,,E,China
New Provenance Everlasting Holdings Ltd,4295871023,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,136.0,2018-12-31,115,P1Y,Clarity AI,,E,Bermuda
TTET Union Corp,4295892335,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.703,2021-12-31,115,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
New Provenance Everlasting Holdings Ltd,4295871023,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,160.0,2019-12-31,115,P1Y,Clarity AI,,E,Bermuda
Shelf Drilling Ltd,5016148477,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4623.0,2022-12-31,114,P1Y,Clarity AI,2022-12-31 00:00:00,E,United Arab Emirates
Beijing Energy International Holding Co Ltd,4295871350,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.8183,2021-12-31,114,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
Hrvatski Telekom dd,4296819906,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1.0,2020-12-31,114,P1Y,Clarity AI,,E,Croatia
Beijing Energy International Holding Co Ltd,4295871350,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.8709,2018-12-31,114,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Beijing Energy International Holding Co Ltd,4295871350,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.48,2020-12-31,114,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Shelf Drilling Ltd,5016148477,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4810.27,2020-12-31,114,P1Y,Clarity AI,,E,United Arab Emirates
